 '서울특별시 종로구 행촌동' '서울특별시 종로구 구기동' '서울특별시 종로구 평창동' '서울특별시 종로구 부암동'
 '서울특별시 종로구 홍지동' '서울특별시 종로구 신영동' '서울특별시 종로구 무악동']",
4776025034,POINT (129.2113636048706 36.59329417825045),129.2113636,36.59329418,경상북도 영양군 영양읍 양구리,3,47,경상북도,47760,영양군,47760250,영양읍,양구리,0,0,0,,,
4776025035,POINT (129.2424659162951 36.681856082553914),129.2424659,36.68185608,경상북도 영양군 영양읍 기산리,3,47,경상북도,47760,영양군,47760250,영양읍,기산리,0,0,0,,,
4776031000,POINT (129.05958855119826 36.599456123221245),129.0595886,36.59945612,경상북도 영양군 입암면,2,47,경상북도,47760,영양군,47760310,입암면,,0,0,13,,,"['경상북도 영양군 입암면 신구리' '경상북도 영양군 입암면 양항리' '경상북도 영양군 입암면 연당리'
 '경상북도 영양군 입암면 교리' '경상북도 영양군 입암면 삼산리' '경상북도 영양군 입암면 신사리'
 '경상북도 영양군 입암면 대천리' '경상북도 영양군 입암면 금학리' '경상북도 영양군 입암면 산해리'
 '경상북도 영양군 입암면 노달리' '경상북도 영양군 입암면 방전리' '경상북도 영양군 입암면 병옥리'
 '경상북도 영양군 입암면 흥구리']"
4776031034,POINT (129.0916297445059 36.5992746033851),129.0916297,36.5992746,경상북도 영양군 입암면 신구리,3,47,경상북도,47760,영양군,47760310,입암면,신구리,0,0,0,,,
4776031035,POINT (129.1173869022112 36.61042215664999),129.1173869,36.61042216,경상북도 영양군 입암면 양항리,3,47,경상북도,47760,영양군,47760310,입암면,양항리,0,0,0,,,
4776031036,POINT (129.07113177220867 36.616284970694736),129.0711318,36.61628497,경상북도 영양군 입암면 연당리,3,47,경상북도,47760,영양군,47760310,입암면,연당리,0,0,0,,,
4776031037,POINT (129.05922874133603 36.57774688297516),129.0592287,36.57774688,경상북도 영양군 입암면 교리,3,47,경상북도,47760,영양군,47760310,입암면,교리,0,0,0,,,
4776031038,POINT (129.08407956017416 36.581431358985455),129.0840796,36.58143136,경상북도 영양군 입암면 삼산리,3,47,경상북도,47760,영양군,47760310,입암면,삼산리,0,0,0,,,
4776031039,POINT (129.05562874833592 36.60506615800951),129.0556287,36.60506616,경상북도 영양군 입암면 신사리,3,47,경상북도,47760,영양군,47760310,입암면,신사리,0,0,0,,,
4776031040,POINT (129.02586910581095 36.616194589553224),129.0258691,36.61619459,경상북도 영양군 입암면 대천리,3,47,경상북도,47760,영양군,47760310,입암면,대천리,0,0,0,,,
4776031041,POINT (129.01170824301968 36.63505168104465),129.0117082,36.63505168,경상북도 영양군 입암면 금학리,3,47,경상북도,47760,영양군,47760310,입암면,금학리,0,0,0,,,
4776031042,POINT (129.04120016371144 36.594429040071674),129.0412002,36.59442904,경상북도 영양군 입암면 산해리,3,47,경상북도,47760,영양군,47760310,입암면,산해리,0,0,0,,,
4776031043,POINT (129.1021393453554 36.580043441237294),129.1021393,36.58004344,경상북도 영양군 입암면 노달리,3,47,경상북도,47760,영양군,47760310,입암면,노달리,0,0,0,,,
4776031044,POINT (129.08939828239548 36.55310478432865),129.0893983,36.55310478,경상북도 영양군 입암면 방전리,3,47,경상북도,47760,영양군,47760310,입암면,방전리,0,0,0,,,
4776031045,POINT (129.06780415507163 36.56459871877573),129.0678042,36.56459872,경상북도 영양군 입암면 병옥리,3,47,경상북도,47760,영양군,47760310,입암면,병옥리,0,0,0,,,
4776031046,POINT (129.0682249698126 36.552532503834456),129.068225,36.5525325,경상북도 영양군 입암면 흥구리,3,47,경상북도,47760,영양군,47760310,입암면,흥구리,0,0,0,,,
4776032000,POINT (129.0419758148931 36.716091231442896),129.0419758,36.71609123,경상북도 영양군 청기면,2,47,경상북도,47760,영양군,47760320,청기면,,0,0,13,,,"['경상북도 영양군 청기면 정족리' '경상북도 영양군 청기면 토곡리' '경상북도 영양군 청기면 사리'
 '경상북도 영양군 청기면 청기리' '경상북도 영양군 청기면 구매리' '경상북도 영양군 청기면 저리'
 '경상북도 영양군 청기면 산운리' '경상북도 영양군 청기면 토구리' '경상북도 영양군 청기면 무진리'
 '경상북도 영양군 청기면 행화리' '경상북도 영양군 청기면 당리' '경상북도 영양군 청기면 상청리'
 '경상북도 영양군 청기면 기포리']"
4776032034,POINT (129.06928648080952 36.6889674381374),129.0692865,36.68896744,경상북도 영양군 청기면 정족리,3,47,경상북도,47760,영양군,47760320,청기면,정족리,0,0,0,,,
4776032035,POINT (129.02551976475766 36.68404278292138),129.0255198,36.68404278,경상북도 영양군 청기면 토곡리,3,47,경상북도,47760,영양군,47760320,청기면,토곡리,0,0,0,,,
4776032036,POINT (129.01689495359648 36.714080855091055),129.016895,36.71408086,경상북도 영양군 청기면 사리,3,47,경상북도,47760,영양군,47760320,청기면,사리,0,0,0,,,
4776032037,POINT (129.07198952162807 36.66220894058238),129.0719895,36.66220894,경상북도 영양군 청기면 청기리,3,47,경상북도,47760,영양군,47760320,청기면,청기리,0,0,0,,,
4776032038,POINT (129.0165575469694 36.66215073168757),129.0165575,36.66215073,경상북도 영양군 청기면 구매리,3,47,경상북도,47760,영양군,47760320,청기면,구매리,0,0,0,,,
4776032039,POINT (129.05849305625267 36.631688837359626),129.0584931,36.63168884,경상북도 영양군 청기면 저리,3,47,경상북도,47760,영양군,47760320,청기면,저리,0,0,0,,,
4776032040,POINT (129.07305264746591 36.71739350381697),129.0730526,36.7173935,경상북도 영양군 청기면 산운리,3,47,경상북도,47760,영양군,47760320,청기면,산운리,0,0,0,,,
4776032041,POINT (129.04083402698677 36.70885049551263),129.040834,36.7088505,경상북도 영양군 청기면 토구리,3,47,경상북도,47760,영양군,47760320,청기면,토구리,0,0,0,,,
4776032042,POINT (129.01560352411437 36.744590533419824),129.0156035,36.74459053,경상북도 영양군 청기면 무진리,3,47,경상북도,47760,영양군,47760320,청기면,무진리,0,0,0,,,
4776032043,POINT (129.01973157727596 36.77339479508297),129.0197316,36.7733948,경상북도 영양군 청기면 행화리,3,47,경상북도,47760,영양군,47760320,청기면,행화리,0,0,0,,,
4776032044,POINT (129.0638322432941 36.78266173631457),129.0638322,36.78266174,경상북도 영양군 청기면 당리,3,47,경상북도,47760,영양군,47760320,청기면,당리,0,0,0,,,
4776032045,POINT (129.05889477109537 36.64479553051707),129.0588948,36.64479553,경상북도 영양군 청기면 상청리,3,47,경상북도,47760,영양군,47760320,청기면,상청리,0,0,0,,,
4776032046,POINT (129.0346817520128 36.732261041347165),129.0346818,36.73226104,경상북도 영양군 청기면 기포리,3,47,경상북도,47760,영양군,47760320,청기면,기포리,0,0,0,,,
4776033000,POINT (129.12684620116298 36.76078804573414),129.1268462,36.76078805,경상북도 영양군 일월면,2,47,경상북도,47760,영양군,47760330,일월면,,0,0,11,,,"['경상북도 영양군 일월면 주곡리' '경상북도 영양군 일월면 곡강리' '경상북도 영양군 일월면 문암리'
 '경상북도 영양군 일월면 오리리' '경상북도 영양군 일월면 용화리' '경상북도 영양군 일월면 도계리'
 '경상북도 영양군 일월면 섬촌리' '경상북도 영양군 일월면 가천리' '경상북도 영양군 일월면 도곡리'
 '경상북도 영양군 일월면 칠성리' '경상북도 영양군 일월면 가곡리']"
4776033032,POINT (129.10328551673183 36.7165415876684),129.1032855,36.71654159,경상북도 영양군 일월면 주곡리,3,47,경상북도,47760,영양군,47760330,일월면,주곡리,0,0,0,,,
4776033033,POINT (129.12436807936174 36.689811230234845),129.1243681,36.68981123,경상북도 영양군 일월면 곡강리,3,47,경상북도,47760,영양군,47760330,일월면,곡강리,0,0,0,,,
4776033034,POINT (129.15403014152434 36.76598041084634),129.1540301,36.76598041,경상북도 영양군 일월면 문암리,3,47,경상북도,47760,영양군,47760330,일월면,문암리,0,0,0,,,
4776033035,POINT (129.1229747653624 36.761124040763285),129.1229748,36.76112404,경상북도 영양군 일월면 오리리,3,47,경상북도,47760,영양군,47760330,일월면,오리리,0,0,0,,,
4776033036,POINT (129.1332780767677 36.811257133454426),129.1332781,36.81125713,경상북도 영양군 일월면 용화리,3,47,경상북도,47760,영양군,47760330,일월면,용화리,0,0,0,,,
4776033037,POINT (129.12442704662266 36.71656237445416),129.124427,36.71656237,경상북도 영양군 일월면 도계리,3,47,경상북도,47760,영양군,47760330,일월면,도계리,0,0,0,,,
4776033038,POINT (129.1446619081247 36.713515839409915),129.1446619,36.71351584,경상북도 영양군 일월면 섬촌리,3,47,경상북도,47760,영양군,47760330,일월면,섬촌리,0,0,0,,,
4776033039,POINT (129.17109870584684 36.71637008218995),129.1710987,36.71637008,경상북도 영양군 일월면 가천리,3,47,경상북도,47760,영양군,47760330,일월면,가천리,0,0,0,,,
4776033040,POINT (129.08792661673667 36.76785033745112),129.0879266,36.76785034,경상북도 영양군 일월면 도곡리,3,47,경상북도,47760,영양군,47760330,일월면,도곡리,0,0,0,,,
4776033041,POINT (129.1600498095086 36.73974574216863),129.1600498,36.73974574,경상북도 영양군 일월면 칠성리,3,47,경상북도,47760,영양군,47760330,일월면,칠성리,0,0,0,,,
4776033042,POINT (129.08753399011124 36.73523629428811),129.087534,36.73523629,경상북도 영양군 일월면 가곡리,3,47,경상북도,47760,영양군,47760330,일월면,가곡리,0,0,0,,,
4776034000,POINT (129.22196897981618 36.78730822870871),129.221969,36.78730823,경상북도 영양군 수비면,2,47,경상북도,47760,영양군,47760340,수비면,,0,0,9,,,"['경상북도 영양군 수비면 수하리' '경상북도 영양군 수비면 발리리' '경상북도 영양군 수비면 신원리'
 '경상북도 영양군 수비면 죽파리' '경상북도 영양군 수비면 오기리' '경상북도 영양군 수비면 계리'
 '경상북도 영양군 수비면 본신리' '경상북도 영양군 수비면 신암리' '경상북도 영양군 수비면 송하리']"
4776034030,POINT (129.25018385493766 36.81677408811663),129.2501839,36.81677409,경상북도 영양군 수비면 수하리,3,47,경상북도,47760,영양군,47760340,수비면,수하리,0,0,0,,,
4776034031,POINT (129.20300882384444 36.78776250386733),129.2030088,36.7877625,경상북도 영양군 수비면 발리리,3,47,경상북도,47760,영양군,47760340,수비면,발리리,0,0,0,,,
4776034032,POINT (129.23604809739527 36.758453817564224),129.2360481,36.75845382,경상북도 영양군 수비면 신원리,3,47,경상북도,47760,영양군,47760340,수비면,신원리,0,0,0,,,
4776034033,POINT (129.24626197522903 36.71811275211117),129.246262,36.71811275,경상북도 영양군 수비면 죽파리,3,47,경상북도,47760,영양군,47760340,수비면,죽파리,0,0,0,,,
4776034034,POINT (129.19832529835722 36.74038894789388),129.1983253,36.74038895,경상북도 영양군 수비면 오기리,3,47,경상북도,47760,영양군,47760340,수비면,오기리,0,0,0,,,
4776034035,POINT (129.18141261427502 36.80119053437472),129.1814126,36.80119053,경상북도 영양군 수비면 계리,3,47,경상북도,47760,영양군,47760340,수비면,계리,0,0,0,,,
4776034036,POINT (129.28357167246065 36.77600675988785),129.2835717,36.77600676,경상북도 영양군 수비면 본신리,3,47,경상북도,47760,영양군,47760340,수비면,본신리,0,0,0,,,
4776034037,POINT (129.17518570324845 36.85269312032399),129.1751857,36.85269312,경상북도 영양군 수비면 신암리,3,47,경상북도,47760,영양군,47760340,수비면,신암리,0,0,0,,,
4776034038,POINT (129.20096300792687 36.69654470263363),129.200963,36.6965447,경상북도 영양군 수비면 송하리,3,47,경상북도,47760,영양군,47760340,수비면,송하리,0,0,0,,,
4776035000,POINT (129.17243639445218 36.555316144287005),129.1724364,36.55531614,경상북도 영양군 석보면,2,47,경상북도,47760,영양군,47760350,석보면,,0,0,13,,,"['경상북도 영양군 석보면 원리리' '경상북도 영양군 석보면 옥계리' '경상북도 영양군 석보면 주남리'
 '경상북도 영양군 석보면 요원리' '경상북도 영양군 석보면 택전리' '경상북도 영양군 석보면 신평리'
 '경상북도 영양군 석보면 포산리' '경상북도 영양군 석보면 소계리' '경상북도 영양군 석보면 화매리'
 '경상북도 영양군 석보면 답곡리' '경상북도 영양군 석보면 홍계리' '경상북도 영양군 석보면 지경리'
 '경상북도 영양군 석보면 삼의리']"
4776035034,POINT (129.1311887122614 36.557695108474746),129.1311887,36.55769511,경상북도 영양군 석보면 원리리,3,47,경상북도,47760,영양군,47760350,석보면,원리리,0,0,0,,,
4776035035,POINT (129.1300903426874 36.57985272387196),129.1300903,36.57985272,경상북도 영양군 석보면 옥계리,3,47,경상북도,47760,영양군,47760350,석보면,옥계리,0,0,0,,,
4776035036,POINT (129.15925978198652 36.570445103873226),129.1592598,36.5704451,경상북도 영양군 석보면 주남리,3,47,경상북도,47760,영양군,47760350,석보면,주남리,0,0,0,,,
4776035037,POINT (129.19900401544461 36.5696721736843),129.199004,36.56967217,경상북도 영양군 석보면 요원리,3,47,경상북도,47760,영양군,47760350,석보면,요원리,0,0,0,,,
4776035038,POINT (129.1781491233485 36.5391930065548),129.1781491,36.53919301,경상북도 영양군 석보면 택전리,3,47,경상북도,47760,영양군,47760350,석보면,택전리,0,0,0,,,
4776035039,POINT (129.16314859130046 36.550595386845266),129.1631486,36.55059539,경상북도 영양군 석보면 신평리,3,47,경상북도,47760,영양군,47760350,석보면,신평리,0,0,0,,,
4776035040,POINT (129.2125126173601 36.50785110820051),129.2125126,36.50785111,경상북도 영양군 석보면 포산리,3,47,경상북도,47760,영양군,47760350,석보면,포산리,0,0,0,,,
4776035041,POINT (129.14811031684928 36.6043346788036),129.1481103,36.60433468,경상북도 영양군 석보면 소계리,3,47,경상북도,47760,영양군,47760350,석보면,소계리,0,0,0,,,
4776035042,POINT (129.18386882229382 36.519375780266735),129.1838688,36.51937578,경상북도 영양군 석보면 화매리,3,47,경상북도,47760,영양군,47760350,석보면,화매리,0,0,0,,,
4776035043,POINT (129.1406003656965 36.52446983121921),129.1406004,36.52446983,경상북도 영양군 석보면 답곡리,3,47,경상북도,47760,영양군,47760350,석보면,답곡리,0,0,0,,,
4776035044,POINT (129.18084613690195 36.59827655693775),129.1808461,36.59827656,경상북도 영양군 석보면 홍계리,3,47,경상북도,47760,영양군,47760350,석보면,홍계리,0,0,0,,,
4776035045,POINT (129.11257250318383 36.553690325691086),129.1125725,36.55369033,경상북도 영양군 석보면 지경리,3,47,경상북도,47760,영양군,47760350,석보면,지경리,0,0,0,,,
4776035046,POINT (129.22575202492985 36.54096323492488),129.225752,36.54096323,경상북도 영양군 석보면 삼의리,3,47,경상북도,47760,영양군,47760350,석보면,삼의리,0,0,0,,,
4777000000,POINT (129.31737621079733 36.48238769454486),129.3173762,36.48238769,경상북도 영덕군,1,47,경상북도,47770,영덕군,47770000,,,0,9,118,,"['경상북도 영덕군 영덕읍' '경상북도 영덕군 강구면' '경상북도 영덕군 남정면' '경상북도 영덕군 달산면'
 '경상북도 영덕군 지품면' '경상북도 영덕군 축산면' '경상북도 영덕군 영해면' '경상북도 영덕군 병곡면'
 '경상북도 영덕군 창수면']",
4777025000,POINT (129.3814373060008 36.437057020739516),129.3814373,36.43705702,경상북도 영덕군 영덕읍,2,47,경상북도,47770,영덕군,47770250,영덕읍,,0,0,17,,,"['경상북도 영덕군 영덕읍 구미리' '경상북도 영덕군 영덕읍 화개리' '경상북도 영덕군 영덕읍 남석리'
 '경상북도 영덕군 영덕읍 덕곡리' '경상북도 영덕군 영덕읍 천전리' '경상북도 영덕군 영덕읍 남산리'
 '경상북도 영덕군 영덕읍 우곡리' '경상북도 영덕군 영덕읍 화수리' '경상북도 영덕군 영덕읍 삼계리'
 '경상북도 영덕군 영덕읍 매정리' '경상북도 영덕군 영덕읍 석리' '경상북도 영덕군 영덕읍 노물리'
 '경상북도 영덕군 영덕읍 오보리' '경상북도 영덕군 영덕읍 대탄리' '경상북도 영덕군 영덕읍 대부리'
 '경상북도 영덕군 영덕읍 창포리' '경상북도 영덕군 영덕읍 화천리']"
4777025021,POINT (129.35331298548476 36.440007037377846),129.353313,36.44000704,경상북도 영덕군 영덕읍 구미리,3,47,경상북도,47770,영덕군,47770250,영덕읍,구미리,0,0,0,,,
4777025022,POINT (129.35734908501408 36.42372661875975),129.3573491,36.42372662,경상북도 영덕군 영덕읍 화개리,3,47,경상북도,47770,영덕군,47770250,영덕읍,화개리,0,0,0,,,
4777025023,POINT (129.3664701755286 36.409808692886216),129.3664702,36.40980869,경상북도 영덕군 영덕읍 남석리,3,47,경상북도,47770,영덕군,47770250,영덕읍,남석리,0,0,0,,,
4777025024,POINT (129.37404843063092 36.41524709720854),129.3740484,36.4152471,경상북도 영덕군 영덕읍 덕곡리,3,47,경상북도,47770,영덕군,47770250,영덕읍,덕곡리,0,0,0,,,
4777025025,POINT (129.35393701148274 36.41090127112098),129.353937,36.41090127,경상북도 영덕군 영덕읍 천전리,3,47,경상북도,47770,영덕군,47770250,영덕읍,천전리,0,0,0,,,
4777025026,POINT (129.35907910869972 36.397207290929465),129.3590791,36.39720729,경상북도 영덕군 영덕읍 남산리,3,47,경상북도,47770,영덕군,47770250,영덕읍,남산리,0,0,0,,,
4777025027,POINT (129.3814681583234 36.411909044619875),129.3814682,36.41190904,경상북도 영덕군 영덕읍 우곡리,3,47,경상북도,47770,영덕군,47770250,영덕읍,우곡리,0,0,0,,,
4777025028,POINT (129.3801983839253 36.440113407149916),129.3801984,36.44011341,경상북도 영덕군 영덕읍 화수리,3,47,경상북도,47770,영덕군,47770250,영덕읍,화수리,0,0,0,,,
4777025029,POINT (129.40251411841535 36.429227300196416),129.4025141,36.4292273,경상북도 영덕군 영덕읍 삼계리,3,47,경상북도,47770,영덕군,47770250,영덕읍,삼계리,0,0,0,,,
4777025030,POINT (129.41297925643684 36.451037867177526),129.4129793,36.45103787,경상북도 영덕군 영덕읍 매정리,3,47,경상북도,47770,영덕군,47770250,영덕읍,매정리,0,0,0,,,
4777025031,POINT (129.42818591933275 36.464788063773575),129.4281859,36.46478806,경상북도 영덕군 영덕읍 석리,3,47,경상북도,47770,영덕군,47770250,영덕읍,석리,0,0,0,,,
4777025032,POINT (129.4294641108337 36.45187235852237),129.4294641,36.45187236,경상북도 영덕군 영덕읍 노물리,3,47,경상북도,47770,영덕군,47770250,영덕읍,노물리,0,0,0,,,
4777025033,POINT (129.4229665397602 36.44013779656318),129.4229665,36.4401378,경상북도 영덕군 영덕읍 오보리,3,47,경상북도,47770,영덕군,47770250,영덕읍,오보리,0,0,0,,,
4777025034,POINT (129.4263069114406 36.43154976279639),129.4263069,36.43154976,경상북도 영덕군 영덕읍 대탄리,3,47,경상북도,47770,영덕군,47770250,영덕읍,대탄리,0,0,0,,,
4777025035,POINT (129.41386643813527 36.406061728950306),129.4138664,36.40606173,경상북도 영덕군 영덕읍 대부리,3,47,경상북도,47770,영덕군,47770250,영덕읍,대부리,0,0,0,,,
4777025036,POINT (129.42188991164903 36.41828994137544),129.4218899,36.41828994,경상북도 영덕군 영덕읍 창포리,3,47,경상북도,47770,영덕군,47770250,영덕읍,창포리,0,0,0,,,
4777025037,POINT (129.3571079031739 36.46494220068395),129.3571079,36.4649422,경상북도 영덕군 영덕읍 화천리,3,47,경상북도,47770,영덕군,47770250,영덕읍,화천리,0,0,0,,,
4777031000,POINT (129.36781366324922 36.38167128743362),129.3678137,36.38167129,경상북도 영덕군 강구면,2,47,경상북도,47770,영덕군,47770310,강구면,,0,0,10,,,"['경상북도 영덕군 강구면 강구리' '경상북도 영덕군 강구면 오포리' '경상북도 영덕군 강구면 삼사리'
 '경상북도 영덕군 강구면 화전리' '경상북도 영덕군 강구면 상직리' '경상북도 영덕군 강구면 소월리'
 '경상북도 영덕군 강구면 금호리' '경상북도 영덕군 강구면 하저리' '경상북도 영덕군 강구면 금진리'
 '경상북도 영덕군 강구면 원직리']"
4777031031,POINT (129.38703180890093 36.36475941220759),129.3870318,36.36475941,경상북도 영덕군 강구면 강구리,3,47,경상북도,47770,영덕군,47770310,강구면,강구리,0,0,0,,,
4777031032,POINT (129.37789909738024 36.36104407109154),129.3778991,36.36104407,경상북도 영덕군 강구면 오포리,3,47,경상북도,47770,영덕군,47770310,강구면,오포리,0,0,0,,,
4777031033,POINT (129.37964793448654 36.34508431555317),129.3796479,36.34508432,경상북도 영덕군 강구면 삼사리,3,47,경상북도,47770,영덕군,47770310,강구면,삼사리,0,0,0,,,
4777031034,POINT (129.35292096778025 36.365586454796386),129.352921,36.36558645,경상북도 영덕군 강구면 화전리,3,47,경상북도,47770,영덕군,47770310,강구면,화전리,0,0,0,,,
4777031035,POINT (129.33664541010634 36.392855577177556),129.3366454,36.39285558,경상북도 영덕군 강구면 상직리,3,47,경상북도,47770,영덕군,47770310,강구면,상직리,0,0,0,,,
4777031037,POINT (129.37316827097692 36.378598937837964),129.3731683,36.37859894,경상북도 영덕군 강구면 소월리,3,47,경상북도,47770,영덕군,47770310,강구면,소월리,0,0,0,,,
4777031038,POINT (129.384300104479 36.38555920588411),129.3843001,36.38555921,경상북도 영덕군 강구면 금호리,3,47,경상북도,47770,영덕군,47770310,강구면,금호리,0,0,0,,,
4777031039,POINT (129.39847161678992 36.40216019369748),129.3984716,36.40216019,경상북도 영덕군 강구면 하저리,3,47,경상북도,47770,영덕군,47770310,강구면,하저리,0,0,0,,,
4777031040,POINT (129.39768740705026 36.37736209953467),129.3976874,36.3773621,경상북도 영덕군 강구면 금진리,3,47,경상북도,47770,영덕군,47770310,강구면,금진리,0,0,0,,,
4777031041,POINT (129.36602996484234 36.37520948470746),129.36603,36.37520948,경상북도 영덕군 강구면 원직리,3,47,경상북도,47770,영덕군,47770310,강구면,원직리,0,0,0,,,
4777032000,POINT (129.33572896126805 36.31370530599435),129.335729,36.31370531,경상북도 영덕군 남정면,2,47,경상북도,47770,영덕군,47770320,남정면,,0,0,15,,,"['경상북도 영덕군 남정면 장사리' '경상북도 영덕군 남정면 부경리' '경상북도 영덕군 남정면 회리'
 '경상북도 영덕군 남정면 양성리' '경상북도 영덕군 남정면 봉전리' '경상북도 영덕군 남정면 쟁암리'
 '경상북도 영덕군 남정면 사암리' '경상북도 영덕군 남정면 도천리' '경상북도 영덕군 남정면 우곡리'
 '경상북도 영덕군 남정면 중화리' '경상북도 영덕군 남정면 남정리' '경상북도 영덕군 남정면 남호리'
 '경상북도 영덕군 남정면 구계리' '경상북도 영덕군 남정면 원척리' '경상북도 영덕군 남정면 부흥리']"
4777032036,POINT (129.35585186912965 36.2853100361856),129.3558519,36.28531004,경상북도 영덕군 남정면 장사리,3,47,경상북도,47770,영덕군,47770320,남정면,장사리,0,0,0,,,
4777032037,POINT (129.37049302739177 36.27225305276381),129.370493,36.27225305,경상북도 영덕군 남정면 부경리,3,47,경상북도,47770,영덕군,47770320,남정면,부경리,0,0,0,,,
4777032038,POINT (129.31436116614495 36.28231321248039),129.3143612,36.28231321,경상북도 영덕군 남정면 회리,3,47,경상북도,47770,영덕군,47770320,남정면,회리,0,0,0,,,
4777032039,POINT (129.3359859293932 36.28656568219916),129.3359859,36.28656568,경상북도 영덕군 남정면 양성리,3,47,경상북도,47770,영덕군,47770320,남정면,양성리,0,0,0,,,
4777032040,POINT (129.34764552149426 36.29853333577288),129.3476455,36.29853334,경상북도 영덕군 남정면 봉전리,3,47,경상북도,47770,영덕군,47770320,남정면,봉전리,0,0,0,,,
4777032041,POINT (129.31582254437822 36.30559334844372),129.3158225,36.30559335,경상북도 영덕군 남정면 쟁암리,3,47,경상북도,47770,영덕군,47770320,남정면,쟁암리,0,0,0,,,
4777032042,POINT (129.31410601055015 36.3296757850216),129.314106,36.32967579,경상북도 영덕군 남정면 사암리,3,47,경상북도,47770,영덕군,47770320,남정면,사암리,0,0,0,,,
4777032043,POINT (129.3424542288656 36.31384147472237),129.3424542,36.31384147,경상북도 영덕군 남정면 도천리,3,47,경상북도,47770,영덕군,47770320,남정면,도천리,0,0,0,,,
4777032044,POINT (129.34232203826204 36.33669069501971),129.342322,36.3366907,경상북도 영덕군 남정면 우곡리,3,47,경상북도,47770,영덕군,47770320,남정면,우곡리,0,0,0,,,
4777032045,POINT (129.33454628145972 36.35833370703081),129.3345463,36.35833371,경상북도 영덕군 남정면 중화리,3,47,경상북도,47770,영덕군,47770320,남정면,중화리,0,0,0,,,
4777032046,POINT (129.3602427029461 36.34335703874144),129.3602427,36.34335704,경상북도 영덕군 남정면 남정리,3,47,경상북도,47770,영덕군,47770320,남정면,남정리,0,0,0,,,
4777032047,POINT (129.37328458035043 36.33129271185316),129.3732846,36.33129271,경상북도 영덕군 남정면 남호리,3,47,경상북도,47770,영덕군,47770320,남정면,남호리,0,0,0,,,
4777032048,POINT (129.3653833644042 36.32081591995318),129.3653834,36.32081592,경상북도 영덕군 남정면 구계리,3,47,경상북도,47770,영덕군,47770320,남정면,구계리,0,0,0,,,
4777032049,POINT (129.3700501964407 36.30645509501745),129.3700502,36.3064551,경상북도 영덕군 남정면 원척리,3,47,경상북도,47770,영덕군,47770320,남정면,원척리,0,0,0,,,
4777032050,POINT (129.3670329312432 36.2941037664568),129.3670329,36.29410377,경상북도 영덕군 남정면 부흥리,3,47,경상북도,47770,영덕군,47770320,남정면,부흥리,0,0,0,,,
4777033000,POINT (129.272497758464 36.37427072423146),129.2724978,36.37427072,경상북도 영덕군 달산면,2,47,경상북도,47770,영덕군,47770330,달산면,,0,0,11,,,"['경상북도 영덕군 달산면 대지리' '경상북도 영덕군 달산면 용평리' '경상북도 영덕군 달산면 매일리'
 '경상북도 영덕군 달산면 흥기리' '경상북도 영덕군 달산면 주응리' '경상북도 영덕군 달산면 옥산리'
 '경상북도 영덕군 달산면 인곡리' '경상북도 영덕군 달산면 용전리' '경상북도 영덕군 달산면 덕산리'
 '경상북도 영덕군 달산면 봉산리' '경상북도 영덕군 달산면 옥계리']"
4777033032,POINT (129.3022303975114 36.40352220096019),129.3022304,36.4035222,경상북도 영덕군 달산면 대지리,3,47,경상북도,47770,영덕군,47770330,달산면,대지리,0,0,0,,,
4777033033,POINT (129.28529855942205 36.390827318581735),129.2852986,36.39082732,경상북도 영덕군 달산면 용평리,3,47,경상북도,47770,영덕군,47770330,달산면,용평리,0,0,0,,,
4777033034,POINT (129.2856847087983 36.3765997451751),129.2856847,36.37659975,경상북도 영덕군 달산면 매일리,3,47,경상북도,47770,영덕군,47770330,달산면,매일리,0,0,0,,,
4777033035,POINT (129.31190290549628 36.36924588644032),129.3119029,36.36924589,경상북도 영덕군 달산면 흥기리,3,47,경상북도,47770,영덕군,47770330,달산면,흥기리,0,0,0,,,
4777033036,POINT (129.2706461697123 36.35865637883754),129.2706462,36.35865638,경상북도 영덕군 달산면 주응리,3,47,경상북도,47770,영덕군,47770330,달산면,주응리,0,0,0,,,
4777033037,POINT (129.28574466323548 36.34553294094914),129.2857447,36.34553294,경상북도 영덕군 달산면 옥산리,3,47,경상북도,47770,영덕군,47770330,달산면,옥산리,0,0,0,,,
4777033038,POINT (129.27423148741605 36.40864441164473),129.2742315,36.40864441,경상북도 영덕군 달산면 인곡리,3,47,경상북도,47770,영덕군,47770330,달산면,인곡리,0,0,0,,,
4777033039,POINT (129.24801539979944 36.39803068229025),129.2480154,36.39803068,경상북도 영덕군 달산면 용전리,3,47,경상북도,47770,영덕군,47770330,달산면,용전리,0,0,0,,,
4777033040,POINT (129.245046337078 36.38200881302909),129.2450463,36.38200881,경상북도 영덕군 달산면 덕산리,3,47,경상북도,47770,영덕군,47770330,달산면,덕산리,0,0,0,,,
4777033041,POINT (129.23642296130603 36.36114812231949),129.236423,36.36114812,경상북도 영덕군 달산면 봉산리,3,47,경상북도,47770,영덕군,47770330,달산면,봉산리,0,0,0,,,
4777033042,POINT (129.260668653337 36.33285779739082),129.2606687,36.3328578,경상북도 영덕군 달산면 옥계리,3,47,경상북도,47770,영덕군,47770330,달산면,옥계리,0,0,0,,,
